model_name;avg_score;avg_std
pr_ns3_l0.8_bw0.6_pw0.9;0.22327878519828984;0.004791390240306642
pr_ns3_l0.8_bw0.9_pw0.3;0.22327878519828984;0.004791390240306642
pr_ns3_l0.8_bw0.9_pw0.6;0.22327878519828984;0.004791390240306642
pr_ns3_l0.8_bw0.9_pw0.9;0.22327878519828984;0.004791390240306642
pr_ns5_l0.2_bw0.3_pw0.3;0.29179566563467496;0.002321981424148606
pr_ns5_l0.2_bw0.3_pw0.6;0.29179566563467496;0.002321981424148606
pr_ns5_l0.2_bw0.3_pw0.9;0.29179566563467496;0.002321981424148606
pr_ns5_l0.2_bw0.6_pw0.3;0.287593984962406;0.0018796992481203145
pr_ns5_l0.2_bw0.6_pw0.6;0.287593984962406;0.0018796992481203145
pr_ns5_l0.2_bw0.6_pw0.9;0.287593984962406;0.0018796992481203145
pr_ns5_l0.2_bw0.9_pw0.3;0.287593984962406;0.0018796992481203145
pr_ns5_l0.2_bw0.9_pw0.6;0.287593984962406;0.0018796992481203145
pr_ns5_l0.2_bw0.9_pw0.9;0.287593984962406;0.0018796992481203145
pr_ns5_l0.4_bw0.3_pw0.3;0.32312398643667994;0.04242223205071502
pr_ns5_l0.4_bw0.3_pw0.6;0.32312398643667994;0.04242223205071502
pr_ns5_l0.4_bw0.3_pw0.9;0.32312398643667994;0.04242223205071502
pr_ns5_l0.4_bw0.6_pw0.3;0.2701422674332891;0.011370337608727688
pr_ns5_l0.4_bw0.6_pw0.6;0.2701422674332891;0.011370337608727688
pr_ns5_l0.4_bw0.6_pw0.9;0.2701422674332891;0.011370337608727688
pr_ns5_l0.4_bw0.9_pw0.3;0.2701422674332891;0.011370337608727688
pr_ns5_l0.4_bw0.9_pw0.6;0.2701422674332891;0.011370337608727688
pr_ns5_l0.4_bw0.9_pw0.9;0.2701422674332891;0.011370337608727688
pr_ns5_l0.6_bw0.3_pw0.3;0.2790984814978623;0.0059892378003833235
pr_ns5_l0.6_bw0.3_pw0.6;0.2790984814978623;0.0059892378003833235
pr_ns5_l0.6_bw0.3_pw0.9;0.2790984814978623;0.0059892378003833235
pr_ns5_l0.6_bw0.6_pw0.3;0.2790984814978623;0.0059892378003833235
pr_ns5_l0.6_bw0.6_pw0.6;0.2790984814978623;0.0059892378003833235
pr_ns5_l0.6_bw0.6_pw0.9;0.2790984814978623;0.0059892378003833235
pr_ns5_l0.6_bw0.9_pw0.3;0.2790984814978623;0.0059892378003833235
pr_ns5_l0.6_bw0.9_pw0.6;0.2790984814978623;0.0059892378003833235
pr_ns5_l0.6_bw0.9_pw0.9;0.2790984814978623;0.0059892378003833235
pr_ns5_l0.8_bw0.3_pw0.3;0.30906309892378003;0.002340409848149788
pr_ns5_l0.8_bw0.3_pw0.6;0.30906309892378003;0.002340409848149788
pr_ns5_l0.8_bw0.3_pw0.9;0.30906309892378003;0.002340409848149788
pr_ns5_l0.8_bw0.6_pw0.3;0.2922563762347044;0.019147132537225442
pr_ns5_l0.8_bw0.6_pw0.6;0.2922563762347044;0.019147132537225442
pr_ns5_l0.8_bw0.6_pw0.9;0.2922563762347044;0.019147132537225442
pr_ns5_l0.8_bw0.9_pw0.3;0.2922563762347044;0.019147132537225442
pr_ns5_l0.8_bw0.9_pw0.6;0.2922563762347044;0.019147132537225442
pr_ns5_l0.8_bw0.9_pw0.9;0.2922563762347044;0.019147132537225442
